0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0.031,0,1,0,0,0,0,0,0
0.079,0,1,0,0,0,0,0,0
0.15,0,1,0,0,0,0,0,0
0.228,0,1,0,0,0,0,0,0
0.276,0,1,0,0,0,0,0,0
0.354,0,1,0,0,0,0,0,0
0.402,0,1,0,0,0,0,0,0
0.457,0,1,0,0,0,0,0,0
0.488,0,0,0,0,0,0,0,0
0.504,0,1,0,0,0,0,0,0
0.504,0,1,0,0,0,0,0,0
0.504,0,1,0,0,0,0,0,0
0.504,0,1,0,0,0,0,0,0
0.504,0,1,0,0,0,0,0,0
0.504,0,1,0,0,0,0,0,1
0.504,0,0,0,0,0,0,0,0
0.504,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,0,0,0,0,0,0,0
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,0,0,0,0,0,0,0
0.512,0,0,0,0,0,0,0,0
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.512,0,1,0,0,0,0,0,1
0.409,0,1,0,0,0,0,0,1
0.354,0,1,0,0,0,0,0,1
0.189,0,1,0,0,0,0,0,1
0.047,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
-0.008,0,1,0,0,0,0,0,1
-0.008,0,0,0,0,0,0,0,0
